,artist,genres_spotify,genres_ra,main_genres,top3_genres,genre
10368,David Ferrari,['cubaton'],,,,
10369,Rod Barthet,None,,,,
10370,Marc Pompanon,None,,,,
10371,Nico Szuch,None,,,,
10372,Wordly Savages,None,,,,
10373,Westside Connection,"['chicano rap', 'crunk', 'dirty south rap', 'g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hyphy', 'pop rap', 'rap', 'southern hip hop', 'west coast rap']",,,,
10374,Foesum,"['g funk', 'gangster rap', 'west coast rap']",,,,
10375,DJs Crazy Toones,None,,,,
10376,DJs Cashmere Cat,None,,,,
10377,Vilislava Gospodinova,None,,,,
10378,Carlos Nogueira,None,,,,
10379,Matthew Logan Vasquez,"['deep new americana', 'new americana']",,,,
10380,Agusti Fernandez,None,,,,
10381,Ben Dwyer,None,,,,
10382,Maya Homburger,['deep string quartet'],,,,
10383,Jeff Ballard Trio,None,,,,
10384,Lionel Loueké,"['contemporary jazz', 'contemporary post-bop']",,,,
10385,Chris Cheek,['contemporary jazz'],,,,
10386,Christel Lee,None,,,,
10387,Mamikon Nakhapetov,None,,,,
10388,Stacie Collins,['modern southern rock'],,,,
10389,Reckless Love,"['glam metal', 'hard rock', 'sleaze rock']",,,,
10390,Cuban Beats All Stars,None,,,,
10391,Fuck Art Let's Dance,None,,,,
10392,Shields,None,,,,
10393,Razz,None,,,,
10394,Undergrünnen,None,,,,
10395,Apocalyptica,"['alternative metal', 'bow pop', 'cello', 'classical christmas', 'heavy christmas', 'nu metal', 'post-grunge', 'power metal', 'progressive metal']",,,,
10396,Oscar and The Wolf,None,,,,
10397,The Inspector Cluzo,['french rock'],,,,
10398,Richard Ashcroft,"['britpop', 'madchester', 'rock']",,,,
10399,Garbage,"['alternative dance', 'alternative rock', 'britpop', 'dance pop', 'dance rock', 'electronic', 'lilith', 'new wave pop', 'permanent wave', 'pop rock', 'post-grunge', 'rock', 'synthpop', 'trip hop']",,,,
10400,Monica Pustilnik,None,,,,
10401,Liebe und Schmerz. Abendkasse ab 17 Uhr,None,,,,
10402,George Li,None,,,,
10403,Monika Leskovar,None,,,,
10404,Joaquin Achucarro,None,,,,
10405,Lutan Fyah,"['dancehall', 'french reggae', 'lovers rock', 'reggae', 'reggae fusion', 'roots reggae']",,,,
10406,Rebellion the Recaller,None,,,,
10407,Mojo Monkeys,['alternative roots rock'],,,,
10408,Linus Amstad,None,,,,
10409,Philipp Leibundgut,None,,,,
10410,Graham Candy,None,,,,
10411,Jared La Casce,None,,,,
10412,Patric Sargent,None,,,,
10413,Mchael Fatum,None,,,,
10414,Tall Sam Crittenden,None,,,,
10415,Alden Harris McCoy,None,,,,
10416,Mike Big Red Harlem,None,,,,
10417,John Fonseca Fatum,None,,,,
10418,Abysmal Torment,"['brutal death metal', 'deathgrind', 'goregrind', 'slam death metal', 'technical death metal']",,,,
10419,Belphegor,"['black metal', 'black thrash', 'brutal death metal', 'death metal', 'deathgrind', 'goregrind', 'heavy christmas', 'metal', 'pagan black metal', 'symphonic black metal', 'technical death metal', 'viking metal']",,,,
10420,Defeated Sanity,"['brutal death metal', 'death metal', 'deathgrind', 'goregrind', 'grindcore', 'slam death metal', 'technical death metal']",,,,
10421,Gorod,"['brutal death metal', 'death metal', 'deathgrind', 'jazz metal', 'technical death metal']",,,,
10422,Hour of Penance,"['brutal death metal', 'death metal', 'deathgrind', 'goregrind', 'grindcore', 'technical death metal']",,,,
10423,Schirenc Plays Pungent Stench,None,,,,
10424,The King Is Blind,None,,,,
10425,Susanne Puchegger,None,,,,
10426,Gregory Finch,None,,,,
10427,Florian Engelhardt,None,,,,
10428,Dmitri Demiashkin,None,,,,
10429,Hammerfall,"['hard rock', 'melodic death metal', 'metal', 'neo classical metal', 'power metal', 'progressive metal', 'speed metal']",,,,
10430,works by Helmut Oehring,None,,,,
10431,El Rubio,None,,,,
10432,Cortés,None,,,,
10433,David Lüthi,None,,,,
10434,tina Haas Wilms,None,,,,
10435,Maurer,None,,,,
10436,Michael Fehr,None,,,,
10437,Ursula Heim,None,,,,
10438,Darren Sigesmund,None,,,,
10439,Mark Feldman,['tzadik'],,,,
10440,Gary Versace,None,,,,
10441,Jim Vivian,None,,,,
10442,Ethan Ardelli,None,,,,
10443,Amparo Sanchez,['flamenco'],,,,
10444,Willy Fuego,None,,,,
10445,Jorge Mestres,None,,,,
10446,Jose Alberto Varona,None,,,,
10447,Ricard Parera,None,,,,
10448,Yvonne Moore,['deep indie singer-songwriter'],,,,
10449,Last Leaf Down,['blackgaze'],,,,
10450,Disappears,"['garage psych', 'noise pop', 'nu gaze', 'shoegaze']",,,,
10451,Glenturret,None,,,,
10452,Los Fastidios,"['euroska', 'italian punk', 'oi']",,,,
10453,Anton Sword & The We Ours,None,,,,
10454,Battle Lines,None,,,,
10455,Brzowski,"['chip hop', 'outer hip hop']",,,,
10456,Monsieur Sai + Arth,None,,,,
10457,DJ Halo,None,,,,
10458,Christoph Bogon,None,,,,
10459,Terrorgruppe,"['german punk', 'liedermacher']",,,,
10460,Daniel Lozakovitj,None,,,,
10461,Levent & Taylor,None,,,,
10462,Transmitter,None,,,,
10463,Magos Herrera,['mexican son'],,,,
10464,David Gilmore,None,,,,
10465,Roman Simovic,None,,,,
10466,Gabor Boldoczki,None,,,,
10467,Seraina Pfenninger,None,,,,
10468,Anne Battegay,None,,,,
10469,Jonas Vischi,None,,,,
10470,Toni Renold,None,,,,
10471,Maïa Barouh,None,,,,
10472,Method Man & Redman,None,,,,
10473,Bob Stroger,None,,,,
10474,Andy Egert,['power blues-rock'],,,,
10475,Hani Ali,None,,,,
10476,Kaki King,None,,,,
10477,Mama Koné,None,,,,
10478,Camilla Hoitenga,['modern performance'],,,,
10479,Haens'che Weiss,None,,,,
10480,Micky Bamberger,None,,,,
10481,Holzmanno Winterstein,None,,,,
10482,Roberto Fonseca,"['latin jazz', 'world']",,,,
10483,Joel Hierrezuelo,None,,,,
10484,Jorge Chicoy,None,,,,
10485,Ramsés Rodríguez,None,,,,
10486,Yandy Martínez,None,,,,
10487,Fünf Füsse für ein Hallelujah,None,,,,
10488,Alicia Amo,None,,,,
10489,Hatebreed,"['alternative metal', 'groove metal', 'hardcore', 'industrial metal', 'melodic metalcore', 'metal', 'metalcore', 'nu metal', 'rap metal', 'rap rock']",,,,
10490,Bury Your Dead,"['christian hardcore', 'christian metal', 'death core', 'groove metal', 'mathcore', 'melodic metalcore', 'metalcore', 'nu metal', 'rap metal']",,,,
10491,Mechthild Karkow,None,,,,
10492,Masters Of Reality,"['garage rock', 'stoner metal', 'stoner rock']",,,,
10493,Flavio Boltro,['italian jazz'],,,,
10494,Max Ionata,['italian jazz'],,,,
10495,Reimer von Essen,None,,,,
10496,Horst Schwarz,None,,,,
10497,Frank Selten,None,,,,
10498,Julia Habenschuss,None,,,,
10499,Annemarie Kappus,None,,,,
10500,Jürg Bucher,None,,,,
10501,Franco Scozzafava,None,,,,
10502,Alex Mingrone,None,,,,
10503,Sonia Romano,None,,,,
10504,Claudia Wyss,None,,,,
10505,Miho Fukui,None,,,,
10506,Philipp Wagner,None,,,,
10507,Bernd Glemser,None,,,,
10508,Marion Ammann,None,,,,
10509,Hanno Müller-Brachmann,None,,,,
10510,Christian Ledermann,None,,,,
10511,Jean-Jacques Schmid,None,,,,
10512,Salut Salon,None,,,,
10513,Felix Haller,None,,,,
10514,Florian Arnicans,None,,,,
10515,Musikalische Leitung: Felix Raffel,None,,,,
10516,Andrea Berg,"['europop', 'german pop', 'schlager']",,,,
10517,Izabella Effenberg,None,,,,
10518,Brooklyn Rider,['string quartet'],,,,
10519,Johnny Gandelsman,None,,,,
10520,Colin Jacobsen,None,,,,
10521,GBH,"['brazilian punk', 'crossover thrash', 'crust punk', 'hardcore punk', 'oi', 'punk', 'skate punk', 'thrash core']",,,,
10522,Opeth,"['alternative metal', 'groove metal', 'melodic death metal', 'melodic metalcore', 'metal', 'nu metal', 'power metal', 'progressive metal', 'rock', 'swedish metal']",,,,
10523,The Big Nose Attack,None,,,,
10524,Maira Zaugg,None,,,,
10525,Anna Vogt,None,,,,
10526,Sam Barnett,None,,,,
10527,Tim Hüllstrüng,None,,,,
10528,Tim Bond,None,,,,
10529,Valerio Wenger,None,,,,
10530,Michael Rickli,None,,,,
10531,Last Avenue,None,,,,
10532,Ueli Kempter,None,,,,
10533,Despised Icon,"['canadian metal', 'death core', 'deathgrind', 'djent', 'mathcore', 'melodic metalcore', 'metalcore', 'rap metal', 'technical death metal']",,,,
10534,support: Brutality Will Prevail,None,,,,
10535,Cerebral Bore,"['brutal death metal', 'deathgrind', 'goregrind', 'grindcore', 'slam death metal', 'technical death metal']",,,,
10536,Viktor Pellegrini,None,,,,
10537,C.J. Boyd & The Red Hot Louisiana Band,None,,,,
10538,Zydeco Playboys,None,,,,
10539,Noemi Nadelmann,None,,,,
10540,Juri Bashmet,None,,,,
10541,Vieux Farka Touré & Trio,None,,,,
10542,Gorguts,"['atmospheric black metal', 'avantgarde metal', 'black metal', 'brutal death metal', 'canadian metal', 'death metal', 'deathgrind', 'doom metal', 'goregrind', 'grindcore', 'jazz metal', 'mathcore', 'metal', 'pagan black metal', 'post-doom metal', 'post-metal', 'technical death metal', 'thrash metal', 'voidgaze']",,,,
10543,support: Misery Index,None,,,,
10544,Meathook,['slam death metal'],,,,
10545,Orquestra do Fuba,None,,,,
10546,Satelliti,None,,,,
10547,Stefanie Erni,None,,,,
10548,Andreas Gut,None,,,,
10549,Jello Biafra and the Guantanamo School of Medicine,None,,,,
10550,Blue Rockin,None,,,,
10551,Screamin Victor And The Heartattacks,None,,,,
10552,Maryann Cotton,None,,,,
10553,Luxury Toys,None,,,,
10554,Peekaboo Primate,None,,,,
10555,Charlotte Hug,['electroacoustic improvisation'],,,,
10556,Diego Mune,None,,,,
10557,Bernadette Zeilinger,None,,,,
10558,David Liebman,None,,,,
10559,Ellery Eskelin,"['avant-garde jazz', 'free improvisation', 'free jazz']",,,,
10560,Anthony Joseph Marino,None,,,,
10561,Judith Schneider,None,,,,
10562,Stefanie Grubenmann,None,,,,
10563,Svavar Knutur,None,,,,
10564,support: Nicole Maguire,None,,,,
10565,The Expectation,None,,,,
10566,Simon MacHale,None,,,,
10567,Fortunat Haefliger,None,,,,
10568,Benedict Schönenberger,None,,,,
10569,Della Mae,"['bluegrass', 'progressive bluegrass']",,,,
10570,Julia Biel,None,,,,
10571,Live: LED Farmers,None,,,,
10572,Hank Shizzoe,['power blues-rock'],,,,
10573,Tom Etter,None,,,,
10574,Savoy Brown,"['album rock', 'blues', 'blues-rock', 'british blues', 'chicago blues', 'classic funk rock', 'classic rock', 'country blues', 'country rock', 'electric blues', 'hard rock', 'modern blues', 'piedmont blues', 'psychedelic rock', 'pub rock', 'rock', 'roots rock', 'southern rock', 'symphonic rock', 'texas blues', 'traditional blues']",,,,
10575,Chase the Ace,None,,,,
10576,Saints of Los Angeles,None,,,,
10577,Rapsody & 9th Wonder,None,,,,
10578,James Ferraro,"['abstractro', 'bass music', 'drone', 'escape room', 'fluxwork', 'fourth world', 'hauntology', 'mandible', 'outsider house', 'vaporwave']",,,,
10579,King Champions Sounds,None,,,,
10580,Kassen Mosse,None,,,,
10581,DJs Spider,None,,,,
10582,Torn Hawk,['outsider house'],,,,
10583,DJs Rampue,None,,,,
10584,Hannah Morrison,['choral'],,,,
10585,Esther Brazil,None,,,,
10586,Nick Pritchard,None,,,,
10587,Alexander Ashworth,None,,,,
10588,David Shipley,None,,,,
10589,Tanja Arjana Baumgartner,None,,,,
10590,We Are the Ocean,"['british alternative rock', 'screamo']",,,,
10591,The Jersey Julie Band,None,,,,
10592,Delia Mayer,None,,,,
10593,Hotel Palindrone,None,,,,
10594,Mathieu	Friz,None,,,,
10595,Simon	Boss,None,,,,
10596,On a Sunday,None,,,,
10597,Manuel Hobi,None,,,,
10598,Stefan Widmer,None,,,,
10599,Aly Keïta,None,,,,
10600,Jan Galega Brönimann,None,,,,
10601,Arno Krijger,None,,,,
10602,Martin Stonee Wettstein,None,,,,
10603,Markus Schlagi Rahm,None,,,,
10604,Rebecca Watta,['german ccm'],,,,
10605,Marcus Watta,['german ccm'],,,,
10606,Sarah Verrue,None,,,,
10607,Lea Knecht,None,,,,
10608,Bob van Asperen,['harpsichord'],,,,
10609,Yukiko Ishibashi,None,,,,
10610,Ursula Sarnthein,None,,,,
10611,Christine Hu,None,,,,
10612,Tracer,None,,,,
10613,Rykers,['hardcore'],,,,
10614,Crown of Thornz,['hardcore'],,,,
10615,Tausend Löwen unter Feinden,None,,,,
10616,Knuckledust,"['beatdown', 'hardcore']",,,,
10617,Last Hope,None,,,,
10618,Somethin' Else,None,,,,
10619,Turbobier,None,,,,
10620,Stummfilm von Ernst Lubitsch,None,,,,
10621,Symphony X,"['jazz metal', 'melodic death metal', 'metal', 'neo classical metal', 'power metal', 'progressive metal', 'speed metal', 'symphonic metal']",,,,
10622,Myrath,"['african rock', 'jazz metal', 'neo classical metal', 'power metal', 'progressive metal', 'symphonic metal']",,,,
10623,Melted Space,None,,,,
10624,Stanley Clarke & Hiromi Duo,None,,,,
10625,Boris Spasski,None,,,,
10626,Luca Burkhalter,None,,,,
10627,Simon Kaufmann,None,,,,
10628,Alain Schudel,None,,,,
10629,Daniel Schärer,None,,,,
10630,Albie Donnelly's Supercharge,None,,,,
10631,Shakura S'Aida Band,None,,,,
10632,Goldkraut,None,,,,
10633,Tupac Mantilla,None,,,,
10634,Andrea Pozza,None,,,,
10635,Rosario Bonaccorso,['italian jazz'],,,,
10636,Nicola Angelucci,['italian jazz'],,,,
10637,Toni Vescoli & Co feat. Amanda Shaw,None,,,,
10638,Beat Mattmüller,None,,,,
10639,The Jon Spencer Blues Explosion,"['alternative rock', 'blues-rock', 'garage rock', 'noise rock', 'punk blues']",,,,
10640,Dicht & Ergreifend,None,,,,
10641,Welträumer,None,,,,
10642,Lilit and the Men in Grey,None,,,,
10643,Napom,None,,,,
10644,Kaila,None,,,,
10645,Jayton,None,,,,
10646,Efaybee,None,,,,
10647,Gene,"['adult standards', 'christmas', 'country christmas', 'cowboy western', 'nashville sound', 'traditional country']",,,,
10648,Babeli,None,,,,
10649,Zhang Zee,None,,,,
10650,Äl Jawala,['balkan brass'],,,,
10651,MC Ricky S,None,,,,
10652,Jpson,None,,,,
10653,Doug Johnson Trio,None,,,,
10654,Doug Johnson,None,,,,
10655,Ed Perez,None,,,,
10656,Harald Tanschek,None,,,,
10657,Bobby Flores & Yellow Rose Band,None,,,,
10658,Music Roads Pilots,None,,,,
10659,Monika Schneider,None,,,,
10660,Giora Feidman,['klezmer'],,,,
10661,Nasty,"['deep pop r&b', 'dwn trap', 'trap music']",,,,
10662,Lion Heart,None,,,,
10663,Cruel Hand,"['alternative emo', 'chaotic hardcore', 'christian hardcore', 'hardcore', 'melodic hardcore', 'metalcore', 'straight edge']",,,,
10664,support: Desolated,None,,,,
10665,Coldbrun,None,,,,
10666,Havenside,['deep melodic metalcore'],,,,
10667,Buika,"['flamenco', 'world']",,,,
10668,Heinz Affolter,None,,,,
10669,Beat Ramseier,None,,,,
10670,Charlie Weibel,None,,,,
10671,works by Tomek Kolczynski,None,,,,
10672,Moonspell,"['black metal', 'death metal', 'folk metal', 'gothic metal', 'gothic symphonic metal', 'melodic death metal', 'metal', 'pagan black metal', 'power metal', 'progressive metal', 'symphonic black metal', 'symphonic metal', 'viking metal']",,,,
10673,Samavayo,"['psychedelic doom', 'retro metal', 'stoner rock']",,,,
10674,Peter Heger,None,,,,
10675,Elizabeth Mc Queen,None,,,,
10676,Valentin Gloor,None,,,,
10677,Jürg Gasser,None,,,,
10678,Franz Hellmuller,None,,,,
10679,Reveillons,None,,,,
10680,Moxie,None,,,,
10681,Markus Gneupel,None,,,,
10682,Claudia Mettler,None,,,,
10683,Martin Hilti,None,,,,
10684,Lukas Rosenberger,None,,,,
10685,Robert Burren,None,,,,
10686,Peter Joho,None,,,,
10687,Christoph Ramstein,None,,,,
10688,Benno Kuenzle,None,,,,
10689,Felix Bärtschi,None,,,,
10690,Claudio Egli,None,,,,
10691,Fabio Bianchi,None,,,,
10692,Marco Marchi,None,,,,
10693,Toby Stiftner,None,,,,
10694,Sina,['romanian pop'],,,,
10695,Gregor Heini,None,,,,
10696,Matthias Kräutli,None,,,,
10697,Eva Mattes,None,,,,
10698,Irmgard Schleier,None,,,,
10699,Sonia Cortés,None,,,,
10700,Luis Gallo,None,,,,
10701,Pablo Rubén Maldonado,None,,,,
10702,El Guille,['electro latino'],,,,
10703,Tivon Pennicott,None,,,,
10704,Marko Churnchetz,None,,,,
10705,Benjamin Knecht,None,,,,
10706,David Blaser,None,,,,
10707,Sonja Ott,None,,,,
10708,Hot Pants Road Club,['funky breaks'],,,,
10709,Laura Ghirardi,None,,,,
10710,Gino Todesco,None,,,,
10711,Giorgio Barbera,None,,,,
10712,Klara Lundén,None,,,,
10713,Christina Martin,None,,,,
10714,Akin To Parrots,None,,,,
10715,Laurent Garnier,"['acid house', 'detroit techno', 'electronic', 'microhouse', 'minimal techno', 'tech house', 'techno']",,,,
10716,Optimo,"['bachata', 'latin', 'merengue', 'reggaeton flow', 'tropical']",,,,
10717,Massimo Pastorelli,None,,,,
10718,Fabio De Rosa,None,,,,
10719,Iced Earth,"['death metal', 'folk metal', 'gothic metal', 'groove metal', 'hard rock', 'melodic death metal', 'melodic metalcore', 'metal', 'neo classical metal', 'power metal', 'progressive metal', 'speed metal', 'symphonic metal', 'thrash metal']",,,,
10720,Ensiferum,"['finnish metal', 'folk metal', 'gothic metal', 'melodic death metal', 'melodic metalcore', 'metal', 'power metal', 'progressive metal', 'viking metal']",,,,
10721,Acid Death,None,,,,
10722,Death Bed Confession,None,,,,
10723,Downcast Collision,None,,,,
10724,Rachel Späth,None,,,,
10725,Markus Fleck,None,,,,
10726,Andreas Fleck,None,,,,
10727,Isabelle van Keulen,None,,,,
10728,Crystal Castles,"['alternative dance', 'chillwave', 'dance-punk', 'digital hardcore', 'electroclash', 'escape room', 'indie pop', 'indie r&b', 'indie rock', 'indietronica', 'new rave', 'nintendocore', 'nu gaze', 'synthpop']",,,,
10729,Guidance,None,,,,
10730,Or Roth,None,,,,
10731,Alessandro Rossi,['lounge house'],,,,
10732,Joachim Flüeler,None,,,,
10733,Daisycutter,None,,,,
10734,Guillermo Klein,['contemporary jazz'],,,,
10735,Vaclav Palka,None,,,,
10736,Giulia Bättig,None,,,,
10737,Vera Baumann,None,,,,
10738,Flavia Frey,None,,,,
10739,Antonia Gasser,None,,,,
10740,Noëmi Jufer,None,,,,
10741,Chiara Schönfeld,None,,,,
10742,Kira Stahel,None,,,,
10743,The Wave Pictures,"['anti-folk', 'chamber psych', 'folk christmas', 'spanish noise pop']",,,,
10744,Cornelius Buser,None,,,,
10745,Soo-Hyun Park,None,,,,
10746,Matthias Grupp,None,,,,
10747,Florian Grupp,None,,,,
10748,Hells Belles,None,,,,
10749,Covenant,"['aggrotech', 'dark wave', 'ebm', 'electro-industrial', 'futurepop', 'industrial', 'industrial metal', 'industrial rock', 'neue deutsche harte']",,,,
10750,support: In Strict Confidence,None,,,,
10751,Björn Again,None,,,,
10752,Kaisa,"['deep german hip hop', 'german hip hop']",,,,
10753,support: Fetish Solo,None,,,,
10754,Joy Denalane,"['german pop', 'neo soul']",,,,
10755,Daniel Kobyliansky,None,,,,
10756,Mikayel Zakaryan,None,,,,
10757,Gwenaëlle Kobyliansky,None,,,,
10758,Martina Schucan,None,,,,
10759,St. Bühlmann,None,,,,
10760,S. Fuchs,None,,,,
10761,La Duda del Duende,None,,,,
10762,Beyond the Black,"['gothic metal', 'gothic symphonic metal', 'neue deutsche harte', 'power metal', 'symphonic metal']",,,,
10763,Masterplan,"['german metal', 'metal', 'neo classical metal', 'power metal', 'progressive metal', 'speed metal', 'symphonic metal']",,,,
10764,In Legend,None,,,,
10765,Works by Tatjana Ruckstuhl-Nikic,None,,,,
10766,Rosa María Hernández,None,,,,
10767,Estela Vilamar,None,,,,
10768,Tomás Gallart,None,,,,
10769,Susanne Oldani,None,,,,
10770,Rudolf Remund,None,,,,
10771,Vera Schnider,None,,,,
10772,Junko Takayama,None,,,,
10773,Victor de Souza Soares,None,,,,
10774,Tiago Mota,None,,,,
10775,Daniel Rüegg,None,,,,
10776,Reto Cuonz,None,,,,
10777,Arno Jochem,None,,,,
10778,Monika Nordmeer,None,,,,
10779,Dessislava Haefeli,None,,,,
10780,Lesung: Christine Hutmacher,None,,,,
10781,works by Hans-Peter Frehner,None,,,,
10782,Regula Voss,None,,,,
10783,Beat Eckert,None,,,,
10784,Gala Gurinovic,None,,,,
10785,Eveline Gautschi,None,,,,
10786,Marcel Sigrist,None,,,,
10787,Anna Vinnitskaya,None,,,,
10788,Carlos Mena,None,,,,
10789,Dino Lüthy,None,,,,
10790,Luca Tittoto,None,,,,
10791,Rebekka Bräm,None,,,,
10792,Lara Jeszenszky,None,,,,
10793,Livio Schmid,None,,,,
10794,Nina Eleta,None,,,,
10795,Rachel Kisacanin,None,,,,
10796,Tracey Jane Campbell,None,,,,
10797,Bruno Chevillon,None,,,,
10798,Daniel Humair,None,,,,
10799,Langlotz,None,,,,
10800,Schmiedlin,None,,,,
10801,Ash,"['latin', 'latin pop']",,,,
10802,We Are Scientists,"['alt-indie rock', 'alternative dance', 'dance-punk', 'garage rock', 'indie pop', 'indie rock', 'new rave']",,,,
