,ClubID,ClubName,Address,EventID,EventName,Date,LineUp,Location
525,23008.0, Brasserie des Halles de l'île,"Place de l'Ile 1, 1204 Genève",887377.0,S.O.F.A,2016-10-07,['Sins & Temiri'],"(46.2047025, 6.141197799999999)"
526,23008.0, Brasserie des Halles de l'île,"Place de l'Ile 1, 1204 Genève",837494.0,Techno Sonntag,2016-05-15,"['The Chronics (Heavy Snatch)', 'Oxyd (Electro Drug)', 'Dj T.A.G. - Tresor / Berlin - Tresor.Berlin (OFFICIAL)', 'The Acid hotel (Techno Live Record)', 'DAN KOOK (Underground-Connexion)']","(46.2047025, 6.141197799999999)"
527,23008.0, Brasserie des Halles de l'île,"Place de l'Ile 1, 1204 Genève",781227.0,Afterwork with Dylan Casale,2015-12-03,['Dylan Casale'],"(46.2047025, 6.141197799999999)"
528,23008.0, Brasserie des Halles de l'île,"Place de l'Ile 1, 1204 Genève",432094.0,The Cruzaders,2013-03-22,"['The Cruzaders (Genève', ' Ch)']","(46.2047025, 6.141197799999999)"
529,23008.0, Brasserie des Halles de l'île,"Place de l'Ile 1, 1204 Genève",456418.0,Rice & Beans - Afterwork -,2013-02-28,['Rice & Beans'],"(46.2047025, 6.141197799999999)"
530,23008.0, Brasserie des Halles de l'île,"Place de l'Ile 1, 1204 Genève",419431.0,Aftework,2012-11-08,['Mirco Many'],"(46.2047025, 6.141197799999999)"
531,23008.0, Brasserie des Halles de l'île,"Place de l'Ile 1, 1204 Genève",377441.0,Brasilian Eletronic Groove,2012-06-21,['Paul Eg | Ethnik Groove-Minimo Imprint-Definition Records |'],"(46.2047025, 6.141197799999999)"
532,23008.0, Brasserie des Halles de l'île,"Place de l'Ile 1, 1204 Genève",318327.0,The Cruzaders,2012-03-23,['The Cruzaders'],"(46.2047025, 6.141197799999999)"
533,23008.0, Brasserie des Halles de l'île,"Place de l'Ile 1, 1204 Genève",334838.0,Hdi,2012-02-25,['Paul Eg'],"(46.2047025, 6.141197799999999)"
534,23008.0, Brasserie des Halles de l'île,"Place de l'Ile 1, 1204 Genève",329904.0,Dj Zest,2012-01-27,['DJ Zest'],"(46.2047025, 6.141197799999999)"
535,23008.0, Brasserie des Halles de l'île,"Place de l'Ile 1, 1204 Genève",769300.0,Electrofraise Night Label,2011-10-22,"['Freshmint', 'Davidovitch']","(46.2047025, 6.141197799999999)"
536,23008.0, Brasserie des Halles de l'île,"Place de l'Ile 1, 1204 Genève",294581.0,Geometric Shifts Vi,2011-09-22,"['Opuswerk', ' DJ Dub']","(46.2047025, 6.141197799999999)"
537,23008.0, Brasserie des Halles de l'île,"Place de l'Ile 1, 1204 Genève",272634.0,Peter D,2011-09-10,['Peter D.'],"(46.2047025, 6.141197799999999)"
538,23008.0, Brasserie des Halles de l'île,"Place de l'Ile 1, 1204 Genève",216444.0,The Cruzaders At Brasserie Des Halles De L'Ile,2011-02-25,['The Cruzaders'],"(46.2047025, 6.141197799999999)"
539,23008.0, Brasserie des Halles de l'île,"Place de l'Ile 1, 1204 Genève",235473.0,Geometric Shifts,2011-02-24,"['Opuswerk', ' DJ Dub']","(46.2047025, 6.141197799999999)"
540,23008.0, Brasserie des Halles de l'île,"Place de l'Ile 1, 1204 Genève",224365.0,Geometric Shifts,2011-01-21,['Opuswerk'],"(46.2047025, 6.141197799999999)"
541,23008.0, Brasserie des Halles de l'île,"Place de l'Ile 1, 1204 Genève",183878.0,Cosmokolor,2010-10-08,['Cosmokolor // (dj set)'],"(46.2047025, 6.141197799999999)"
542,23008.0, Brasserie des Halles de l'île,"Place de l'Ile 1, 1204 Genève",174992.0,The Cruzaders,2010-09-10,['The Cruzaders'],"(46.2047025, 6.141197799999999)"
543,23008.0, Brasserie des Halles de l'île,"Place de l'Ile 1, 1204 Genève",183877.0,Cosmokolor,2010-09-03,['Cosmokolor // (dj set)'],"(46.2047025, 6.141197799999999)"
544,23008.0, Brasserie des Halles de l'île,"Place de l'Ile 1, 1204 Genève",176154.0,Minimal Acoustic Session,2010-08-06,['dj lynn jordan'],"(46.2047025, 6.141197799999999)"
545,23008.0, Brasserie des Halles de l'île,"Place de l'Ile 1, 1204 Genève",172993.0,Kim Prevedello Live,2010-07-30,"['', 'Kim Prevedello ', 'long (dj set)']","(46.2047025, 6.141197799999999)"
546,23008.0, Brasserie des Halles de l'île,"Place de l'Ile 1, 1204 Genève",174482.0,Kim Prevedello Live,2010-07-09,['Kim Prevedello'],"(46.2047025, 6.141197799999999)"
547,23008.0, Brasserie des Halles de l'île,"Place de l'Ile 1, 1204 Genève",136182.0,Cosmokolor,2010-03-26,['Cosmokolor'],"(46.2047025, 6.141197799999999)"
548,23008.0, Brasserie des Halles de l'île,"Place de l'Ile 1, 1204 Genève",136178.0,Cosmokolor,2010-02-20,['Cosmokolor (dj set)'],"(46.2047025, 6.141197799999999)"
549,23008.0, Brasserie des Halles de l'île,"Place de l'Ile 1, 1204 Genève",128911.0,Opuswerk & Onkin At Les Halles De L'Île,2009-12-19,"['Opuswerk', ' Onkin']","(46.2047025, 6.141197799999999)"
550,23008.0, Brasserie des Halles de l'île,"Place de l'Ile 1, 1204 Genève",127282.0,Labelparty,2009-11-21,"['Agaric', ' ...']","(46.2047025, 6.141197799999999)"
551,23008.0, Brasserie des Halles de l'île,"Place de l'Ile 1, 1204 Genève",127281.0,Born Bjorg,2009-10-24,['Born Bjorg (poor records)'],"(46.2047025, 6.141197799999999)"
552,23008.0, Brasserie des Halles de l'île,"Place de l'Ile 1, 1204 Genève",127280.0,Keith Worthy,2009-10-23,['Keith Worthy (aestetic audio) Detroit/USA & Dj Reas'],"(46.2047025, 6.141197799999999)"
553,23008.0, Brasserie des Halles de l'île,"Place de l'Ile 1, 1204 Genève",127278.0,David Durango,2009-10-10,"[' dessous)', 'David Durango (pokerflat']","(46.2047025, 6.141197799999999)"
554,23296.0, Schlosskeller,"Schlossmühlestrasse 1, 8500 Frauenfeld",150808.0,Saturday Gold,2010-03-13,"[' Blair', 'George Lamell', ' Radro', ' Cris P.', ' Daniel Marrone']","(47.55508139999999, 8.8971346)"
555,23296.0, Schlosskeller,"Schlossmühlestrasse 1, 8500 Frauenfeld",128584.0,Saturday Gold,2009-11-21,"[""Dario D'Attis (Purple Music"", ' Transport USA)', 'CRIS P. (Saturday Gold!', 'DANIEL MARRONE & Radro (Subdance)', ' Aubrey', ' Supermarket)', ' Starhouse)', 'BLAIR (Soulstation']","(47.55508139999999, 8.8971346)"
556,23400.0, Biella Factory,Rue Alexandre Schöni - 2503 Biel/Bienne -   Bern -,301099.0,Binary 404 Label Night,2011-05-24,"['AnGy KoRe', 'Norbert Davenport', 'Alex Di Stefano', 'Pascal Nuzzo']","(47.1373644, 7.2500887)"
557,23400.0, Biella Factory,Rue Alexandre Schöni - 2503 Biel/Bienne -   Bern -,247300.0,Minimal Is Better,2011-05-21,"['Andy Forrest', 'Tremendo', 'Pan-Pot', 'Skaos', 'Markus haZe', 'Nukem', 'Mas Ricardo', 'Enforce', 'TiN-TiN', 'Brainstorm']","(47.1373644, 7.2500887)"
558,23400.0, Biella Factory,Rue Alexandre Schöni - 2503 Biel/Bienne -   Bern -,252513.0,Minimal Is Better,2011-05-21,"['', 'TiN-TiN (Are you Veda DJ Team', ' Berlin)', 'http://www.myspace.com/djbrainstormmusik', 'Skaos (Technikal Knockout', 'Mas Ricardo (Flinke Finger', ' S2 Records', 'http://www.myspace.com/nukemproduction', 'http://www.facebook.com/djandyforrest', 'http://www.myspace.com/djskaos', ' Hive', 'Markus haZe (Special 3 Turntable set!', ' ZH)', 'Brainstorm (BE)', 'http://www.myspace.com/djmasricardo', 'Andy Forrest (Sunset Music', 'Pan-Pot (Mobilee Records', 'http://www.myspace.com/dj_tintin', 'Enforce (Positive Force', 'minimal techhouse Floor 2', 'minimal techno Floor 1', 'Tremendo (MAD Lausanne)', ' NYC', 'Nukem (Club Q', 'http://www.myspace.com/positive-force', 'On the wheels of steel:', '--', ' OXA', ' BE)']","(47.1373644, 7.2500887)"
559,23400.0, Biella Factory,Rue Alexandre Schöni - 2503 Biel/Bienne -   Bern -,240893.0,Minimal Is Better,2011-03-21,"['Andy Forrest', 'Tremendo', 'Mas Ricardo ', 'Pan-Pot', 'Skaos', 'Markus haZe', 'Enforce', 'ukem', 'TiN-TiN', 'Brainstorm']","(47.1373644, 7.2500887)"
560,23400.0, Biella Factory,Rue Alexandre Schöni - 2503 Biel/Bienne -   Bern -,129016.0,Federico Milani,2010-01-29,"['', 'Mano Jay (freak and house/freaky fist/DA3)', ' ITALY ) ', 'Ilanè (BE)', 'B-Light (GE)', 'Dee Martinez (freak and house/DA3)', 'Federico Milani ( COMO', 'Don Davide (electrominimal.ch)', 'Guisy S (freaky fist)']","(47.1373644, 7.2500887)"
561,24299.0, Le Saxo,"Theaterstrasse 4; 4051, Basel",875948.0,Afterhours at Saxo,2016-09-16,"['Lui Young', ' Bedran.']","(47.5536642, 7.589648299999999)"
562,24299.0, Le Saxo,"Theaterstrasse 4; 4051, Basel",438929.0,Saxo Afterhours,2013-01-06,"[' Just like that!', '', 'Sandro Falletta | Colludo Records', 'Dalibox | Just like that!', ' Salidamusic', ' ConAction', ' Minimalfraktion']","(47.5536642, 7.589648299999999)"
563,24299.0, Le Saxo,"Theaterstrasse 4; 4051, Basel",432061.0,Afterhours,2012-12-08,"[' Just like that!', 'Sandro Falletta | Colludo Records', ' Salidamusic', ' ConAction', 'Dalibox | Salidamusic', ' Minimalfraktion']","(47.5536642, 7.589648299999999)"
564,24299.0, Le Saxo,"Theaterstrasse 4; 4051, Basel",375272.0,The Showcase,2012-06-15,['Eleminal'],"(47.5536642, 7.589648299999999)"
565,24299.0, Le Saxo,"Theaterstrasse 4; 4051, Basel",369025.0,The Showcase,2012-05-18,['Eleminal (Colludo Rec.) all night long'],"(47.5536642, 7.589648299999999)"
566,24299.0, Le Saxo,"Theaterstrasse 4; 4051, Basel",353382.0,The Showcase,2012-04-06,['Eleminal'],"(47.5536642, 7.589648299999999)"
567,24299.0, Le Saxo,"Theaterstrasse 4; 4051, Basel",343596.0,The Showcase,2012-03-02,['Eleminal (Colludo Records)'],"(47.5536642, 7.589648299999999)"
568,24299.0, Le Saxo,"Theaterstrasse 4; 4051, Basel",248793.0,"Dilek Afterhours with Nooncat, Max Nero and J-One",2011-06-19,"[' Trenton)', ' Treibstoff', 'J-One (Krystal Events)', 'Max Nero (Krystal Events)', 'Nooncat aka Alex Meshkov (Trapez', ' Dilek']","(47.5536642, 7.589648299999999)"
569,24299.0, Le Saxo,"Theaterstrasse 4; 4051, Basel",246174.0,Dilek Afterhours with Martin Huergo and Ramin,2011-06-12,"[' 4Line)', 'Martin Huergo (Dilek', ' Acktivism', ' Wuzz Täzz Universal)', 'Ramin (Voodoo Industries']","(47.5536642, 7.589648299999999)"
570,24299.0, Le Saxo,"Theaterstrasse 4; 4051, Basel",248753.0,Dilek Afterhours and Sweet Noise present: Dub Dummies & Rodrigo Rivera,2011-05-22,"[' Sweet Noise)', ' Sweet Noise', ' Mindtrip)', 'Rodrigo Rivera (Darek', ' Darek', 'Dub Dummies (live) (ISL']","(47.5536642, 7.589648299999999)"
571,24299.0, Le Saxo,"Theaterstrasse 4; 4051, Basel",229909.0,Franco Bianco and Mike Wall present White Wall Live,2011-03-13,['Franco Bianco & Mike Wall present White Wall Live!'],"(47.5536642, 7.589648299999999)"
572,24299.0, Le Saxo,"Theaterstrasse 4; 4051, Basel",174001.0,Afterhour,2010-06-19,"['Mafi-Ozee (Le Saxo)', 'Eleminal (Miniload Records)']","(47.5536642, 7.589648299999999)"
573,24299.0, Le Saxo,"Theaterstrasse 4; 4051, Basel",157767.0,Afterhours,2010-05-08,"['- Dj Albee ', '- Eleminal']","(47.5536642, 7.589648299999999)"
574,24299.0, Le Saxo,"Theaterstrasse 4; 4051, Basel",159948.0,Franco Bianco,2010-04-18,"['Franco Bianco', ' Oliver K']","(47.5536642, 7.589648299999999)"
575,24299.0, Le Saxo,"Theaterstrasse 4; 4051, Basel",157762.0,Afterhours,2010-04-10,['Eleminal 4h Set'],"(47.5536642, 7.589648299999999)"
576,24299.0, Le Saxo,"Theaterstrasse 4; 4051, Basel",134224.0,Le Saxo Afterhours,2009-12-13,"['Ned O`Neal', ' BASCHGI SCHUUB', ' MODESTINO']","(47.5536642, 7.589648299999999)"
577,24476.0, Harrem,Steinentorstrasse 26; 4051 Basel,134797.0,The First Late Night 2010,2010-01-01,"['- Damien / White Lights', '- Ned O`Neal / MinimalFraktion', '- Angelo Gallo / Focus on Ibiza', ' Tonstau', '- Dlo / Harrem Resident', '- Marcos del Sol / Noches con Sol', '- Proud / White Lights', '- Adrian Martin / Pazzoide', '- Fabio Tamborrini / Cocomania']","(47.5516421, 7.5885001)"
578,24476.0, Harrem,Steinentorstrasse 26; 4051 Basel,134796.0,Offzielle Afterhour Der Pazzoide,2009-12-20,"['Hureca / Crazy Hours Italy', 'Adrian Martin / Pazzoide', 'Angelo Gallo / Focus on Ibiza', ' Tonstau', 'Ned O`Neal / MinimalFraktion', 'Claudio Carrera / New Star Production']","(47.5516421, 7.5885001)"
579,24814.0, Singerhaus,"Marktplatz 34; 4051, Basel",401199.0,Groove-Truck Afterparty,2012-09-01,"['Heval (Klasse Recordings', 'PHILIP BADER (Bar25 / Dantze - Berlin)', 'FRQNCY (Fukuro', 'Liebkind (Fukuro', ' B E Y O N D)', 'Hecht&Zander (Balzbar)', ' Fukuro']","(47.55873210000001, 7.586999800000001)"
580,24814.0, Singerhaus,"Marktplatz 34; 4051, Basel",136499.0,Gourmet Beats,2010-01-16,"[' Ryan K (Place 2 be)', 'Jaime Fiorito (We Love Space', ' Joe Janell (Place 2 be / Bacteria Rec.)', ' Ibiza)', ' FreakBoutiqe (EnVogue)']","(47.55873210000001, 7.586999800000001)"
581,24889.0, Flösserplatz Aarau,"Flösserstrasse 7; 5000, Aarau",646930.0,"6 Years of Bleimagnet with Philipp Ort (Wiggle, Fabric London)",2014-10-25,"['WOLF (Bleimagnet) ', 'Volkan Ocak ""Official"" (Bassport Olten)', 'Noromal & Durdek (Bleimagnet)', 'Philipp Ort (Wiggle', ' Fabric London)']","(47.39440459999999, 8.0414508)"
582,24889.0, Flösserplatz Aarau,"Flösserstrasse 7; 5000, Aarau",626700.0,Techno Anniversary with Andrey Pushkarev,2014-09-05,"['', 'JORDAN & ASLAN.KAN (Schlaflos Aarau / GDS.FM )', 'To:Be (Luege Lose Tanze)', 'Noromal ( Bleimagnet / Bassport )', 'Durdek ( Bleimagnet / Bassport )', 'Mickail ( Kleinstadt Material )', 'Dario Todorovic (Mund Zu Mund)', 'Andrey Pushkarev ( Endless', 'Nenad J ( Moskow Diskow )', 'CLAUDIO ( Bassport )', ' Circus Company )']","(47.39440459999999, 8.0414508)"
583,24889.0, Flösserplatz Aarau,"Flösserstrasse 7; 5000, Aarau",517151.0,Bleimagnet - 5 Years - with Andrey Pushkarev,2013-10-26,"['Andrey Pushkarev (Circus Company / Endless / Moskau)', 'Noromal (SunSun / Bassport Terminus Olten)', 'Durdek ( Bleimagnet / Bassport Terminus Olten)', 'Kubin (RegioRave Olten)']","(47.39440459999999, 8.0414508)"
584,24889.0, Flösserplatz Aarau,"Flösserstrasse 7; 5000, Aarau",512073.0,En Profondeur,2013-09-13,"['https://www.facebook.com/bassportcheckin?fref=ts', 'Durdek ( Bleimagnet / Bassport Terminus Olten)', 'Noromal (SunSun / Bassport Terminus Olten)', 'Jan Penarrubia b2b Mike Teixeira (Sirion / Offmind Bern)']","(47.39440459999999, 8.0414508)"
585,24889.0, Flösserplatz Aarau,"Flösserstrasse 7; 5000, Aarau",470394.0,Bleimagnet (Sun:Sun Showcase),2013-05-04,"['Bojan Milenkovic (SK Supreme', ' SunSun Rec)', 'Noromal (SunSun Rec', ' Bassport)', 'Michael Deep (SK Supreme']","(47.39440459999999, 8.0414508)"
586,24889.0, Flösserplatz Aarau,"Flösserstrasse 7; 5000, Aarau",464572.0,En Profondeur - Bleimagnet,2013-04-20,"['Durdek (bleimagnet / AG)', 'Mathieu Kubin (regiorave / AG)', 'Barbir (Punkt / ZH)', 'Noromal (sun:sun rec. / SO)']","(47.39440459999999, 8.0414508)"
587,24889.0, Flösserplatz Aarau,"Flösserstrasse 7; 5000, Aarau",469484.0,Bleimagnet,2013-03-04,"['Bojan Milenkovic (SK Supreme', ' SunSun Rec)', 'Noromal (SunSun Rec', ' Bassport)', 'Michael Deep (SK Supreme']","(47.39440459999999, 8.0414508)"
588,24889.0, Flösserplatz Aarau,"Flösserstrasse 7; 5000, Aarau",440739.0,Bleimagnet with Avatism,2013-02-02,"['DURDEK (bassport)', 'Avatism (live) (vakant/dumb:unit/berlin)', 'Garibovic (definition:music/draft)', 'Jan Penarrubia (sirion rec./off mind)', 'Noromal (bassport/sun:sun records)']","(47.39440459999999, 8.0414508)"
589,24889.0, Flösserplatz Aarau,"Flösserstrasse 7; 5000, Aarau",423916.0,Bleimagnet with Shaka,2012-12-22,"['Shaka (Enterbt / Balance US)', 'Noromal (Sun:Sun Rec))', 'Mickail (Raumevents)', 'Durdek (Bleimagnet)', 'Philip Ort (Pins & Needles/Draft London)']","(47.39440459999999, 8.0414508)"
590,24889.0, Flösserplatz Aarau,"Flösserstrasse 7; 5000, Aarau",422496.0,En Profondeur - Bleimagnet,2012-11-30,"['', 'Jan Penarrubia // OFF MIND REC/SIRION REC // BE', 'Mathieu Kubin // REGIORAVE // AG', 'Christian Durdek // BLEIMAGNET // AG', 'Noromal // SUN:SUN REC // SO']","(47.39440459999999, 8.0414508)"
591,24889.0, Flösserplatz Aarau,"Flösserstrasse 7; 5000, Aarau",396419.0,4 Years 'Bleimagnet' with GEL Abril,2012-10-27,"['Gel Abril (Be As One', 'Michael Deep (SK Supreme', 'Noromal ( SunSun-Records', ' Tel Aviv Israel)', ' Groove On)', ' Terminus Olten)', 'Christian Durdek (Bleimagnet']","(47.39440459999999, 8.0414508)"
592,24889.0, Flösserplatz Aarau,"Flösserstrasse 7; 5000, Aarau",361349.0,Bleimagnet with Bang Goes,2012-05-05,"['Smuda (ONA-Rec)', 'Christian Durdek (Bleimagnet)', 'BANG GOES (bruchstuecke)', 'Noromal & Somi (sunsun rec)']","(47.39440459999999, 8.0414508)"
593,24889.0, Flösserplatz Aarau,"Flösserstrasse 7; 5000, Aarau",360069.0,Electronic Seduction,2012-04-14,"['DJack Snyder', 'Acoustic Nerds', 'Luc André']","(47.39440459999999, 8.0414508)"
594,24889.0, Flösserplatz Aarau,"Flösserstrasse 7; 5000, Aarau",360201.0,Electronic Seduction,2012-03-17,"['Luc André', 'DJack Snyder', 'Kris Elements', 'Acoustic Nerds', ""Terry O'Neil""]","(47.39440459999999, 8.0414508)"
595,24889.0, Flösserplatz Aarau,"Flösserstrasse 7; 5000, Aarau",299617.0,L.E.D,2011-10-28,"[' DeeJay Q', ' EgoPhunk', ' PolluX', ' Dee-liver', ' Mc Annie Jacklin', 'Darius D']","(47.39440459999999, 8.0414508)"
596,24889.0, Flösserplatz Aarau,"Flösserstrasse 7; 5000, Aarau",288105.0,Nordbang with Andrea Oliva,2011-09-30,"['LINE-UP', 'Noromal (Bleimagnet)', 'Somi (Knackig-Saftig-Wohltuned)', 'Andrea Oliva ( Cadenza )', 'Michael Deep (live) (SUNSUN Records)']","(47.39440459999999, 8.0414508)"
597,24889.0, Flösserplatz Aarau,"Flösserstrasse 7; 5000, Aarau",226831.0,Bleimagnet with tolga Fidan,2011-03-19,"['', 'Sa. 19 märz 2011', 'BLEIMAGNET', 'style: techhouse/minimal/techno/electronica', 'Somi ( SunSun Records ) http://www.facebook.com/group.php?gid=34276509278', 'Tuncay Celik ( Mynightlife.Fm ) http://www.mynightlife.fm/', 'VISUALS by motionblur !!', ""DJ's:"", 'eintritt: Fr. 15.-', 'Noromal ( SunSun Records ) http://www.facebook.com/group.php?gid=30453939837', ' Cadenza ) http://www.myspace.com/tolgafidan', 'Knackig-Saftig-Wohltuned präsentiert:', 'Michael Deep ( Banditz / Godeeva ) http://www.djdeep.ch/', 'Tolga Fidan ( Vakant ', 'magnetisches feld aktiv: 22:00 - 04:00Uhr']","(47.39440459999999, 8.0414508)"
598,24889.0, Flösserplatz Aarau,"Flösserstrasse 7; 5000, Aarau",266856.0,L.E.D,2011-02-26,"['DjaneLaRouge', ' EgoPhunk', ' Steven Fox', ' Deejay Q', ' Steven Traffic', ' Darius D']","(47.39440459999999, 8.0414508)"
599,24889.0, Flösserplatz Aarau,"Flösserstrasse 7; 5000, Aarau",221933.0,Bleimagnet with Piratenkind,2011-02-05,"['', 'Noromal (SunSun Records)', ' Hive)', 'VISUALS by motionblu', 'Piratenkind (Rohstofflager', 'Somi (SunSun Records) ', 'Quitim (Hoooj Musik Zürich) ']","(47.39440459999999, 8.0414508)"
600,24889.0, Flösserplatz Aarau,"Flösserstrasse 7; 5000, Aarau",196991.0,Bleimagnet,2010-12-04,"['Somi', 'DeeNelli', 'Noromal', 'and more...']","(47.39440459999999, 8.0414508)"
601,24889.0, Flösserplatz Aarau,"Flösserstrasse 7; 5000, Aarau",192957.0,2 Years Bleimagnet,2010-10-16,"['', 'Noromal (Bleimagnet) ', 'Matija (Eintakt Berlin) |', 'Marco Falkone (Waldtanz) ', 'SUN:SUN live (* Assassin & Michael Deep / Go Deeva Italy & Banditz CH)', 'Somi (Knackig-Saftig-Wohltuned)']","(47.39440459999999, 8.0414508)"
602,24889.0, Flösserplatz Aarau,"Flösserstrasse 7; 5000, Aarau",165965.0,Superplastik,2010-05-15,"['Audionatica', 'Massive Jay', 'Quitim', 'uvm']","(47.39440459999999, 8.0414508)"
603,24889.0, Flösserplatz Aarau,"Flösserstrasse 7; 5000, Aarau",265490.0,L.E.D,2010-04-15,"[' MC Annie Jaklin', ' DeeJay Q', ' Steven Fox', ' EgoPhunk', ' Steven Traffic', 'MinimalistiX-Project', ' Darius D']","(47.39440459999999, 8.0414508)"
604,24889.0, Flösserplatz Aarau,"Flösserstrasse 7; 5000, Aarau",136895.0,Bleimagnet,2010-01-30,"[' SUPERMARKET)', 'Noromal(ONA-REC)', 'SOMI(resident @ five club)', 'Dee Nelli (HOOOJ', ' ROHSTOFFLAGER)', 'Quitim (HOOOJ']","(47.39440459999999, 8.0414508)"
605,25492.0, Albani Music Club,Steinberggasse 16,888454.0,Friede Freude Freitag with Hraach,2016-10-28,"['Luca Gerosa', 'Timowood.TV', 'Hraach (L.E.T Valencia)']","(47.4984843, 8.729169299999999)"
606,25492.0, Albani Music Club,Steinberggasse 16,876420.0,3 Jahre Friede Freude Freitag with Britta Arnold,2016-09-30,"['', 'Britta Arnold (Katermukke Berlin)', 'Visuals vom Timowood.TV', 'JONES b2b LEFTHAND (Mucke & Tanz)', 'ARTISAN']","(47.4984843, 8.729169299999999)"
607,25492.0, Albani Music Club,Steinberggasse 16,881301.0,Sommernacht (Winterthur),2016-08-05,"['', 'Marco Tegui', 'Susie Star']","(47.4984843, 8.729169299999999)"
608,25492.0, Albani Music Club,Steinberggasse 16,838856.0,Friede Freude Summerclosing with Ezikiel & Alci,2016-05-27,"[' Unite Family)', 'Ezikiel (Cadenza', 'Alci (Apollonia)', 'Burt Cobain']","(47.4984843, 8.729169299999999)"
609,25492.0, Albani Music Club,Steinberggasse 16,824783.0,Friede Freude Freitag with Honoree,2016-04-29,"['', 'Honoree (Nordstern Basel)', 'LUCA GEROSA (FFF Family)', 'MALBEC']","(47.4984843, 8.729169299999999)"
610,25492.0, Albani Music Club,Steinberggasse 16,827309.0,Freinacht,2016-04-15,"['Francesco De Bellis', ' Am Khamsaa']","(47.4984843, 8.729169299999999)"
611,25492.0, Albani Music Club,Steinberggasse 16,814891.0,Friede Freude Freitag - Ostertanz,2016-03-25,"['Dave Lozano (FFF Family)', 'Pasci (Friedas Büxe)', 'Timowood.TV', 'Christian Schiemann (Les Enfants Terribles)']","(47.4984843, 8.729169299999999)"
612,25492.0, Albani Music Club,Steinberggasse 16,805131.0,Friede Freude Freitag - Februartanz,2016-02-26,"['Beez & Simo (Grundton / Hangar 11)', 'Timowood.TV (Deko & Visuals)', 'Timoteo (Du & Ich / Les Enfants Terribles)', 'Meikel (Birdz ZH)']","(47.4984843, 8.729169299999999)"
613,25492.0, Albani Music Club,Steinberggasse 16,790103.0,Friede Freude Freitag w/ Matija,2016-01-29,"[""MALEKO'S BEUTEL (Das House)"", 'Dario La Mazza (Licht im Dunkel)', 'TIMWOOD.TV (Deko & Visuals)', 'MATIJA (Kiste)']","(47.4984843, 8.729169299999999)"
614,25492.0, Albani Music Club,Steinberggasse 16,773349.0,Friede Freude Freitag with Alex Dallas,2015-11-27,"['Alex Dallas (Drumpoet / Zukunft ZH)', 'Luca Gerosa (Friede Freude Freitag)']","(47.4984843, 8.729169299999999)"
615,25492.0, Albani Music Club,Steinberggasse 16,762466.0,Friede Freude Freitag mit Jimi Jules,2015-10-30,"['Berber & Pasta ', 'Jimi Jules ', 'Timowood.TV']","(47.4984843, 8.729169299999999)"
616,25492.0, Albani Music Club,Steinberggasse 16,749845.0,2 Jahre Friede Freude Freitag with Dejan b2b Markus Lindner,2015-09-25,"['Dejan (Cityfox) b2b Markus Lindner (Stadtpark Musik) - 4 h Set', 'Intro by ATA (Gute)']","(47.4984843, 8.729169299999999)"
